jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,ins_nm,gaji_max,gaji_min,,,,,,,,,,
CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SUMATERA SELATAN,1,Badan Pelindungan Pekerja Migran Indonesia,7746358,6862100,,,,,,,,,,
CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA TENGAH,1,Badan Pelindungan Pekerja Migran Indonesia,7726358,6862100,,,,,,,,,,
CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SULAWESI UTARA,1,Badan Pelindungan Pekerja Migran Indonesia,7726358,6862100,,,,,,,,,,
CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SULAWESI SELATAN,1,Badan Pelindungan Pekerja Migran Indonesia,7726358,6862100,,,,,,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,AUDITOR AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | INSPEKTORAT,1,Badan Pelindungan Pekerja Migran Indonesia,7656358,6862100,,,,,,,,,,
CPNS,UMUM,AUDITOR AHLI PERTAMA,Badan Pelindungan Pekerja Migran Indonesia | INSPEKTORAT,6,Badan Pelindungan Pekerja Migran Indonesia,7656358,6862100,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA DKI JAKARTA,2,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA BARAT,2,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA TENGAH,2,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA TIMUR,1,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SULAWESI SELATAN,2,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | DEPUTI BIDANG PENEMPATAN DAN PELINDUNGAN KAWASAN ASIA DAN AFRIKA | DIREKTORAT PENEMPATAN PEMERINTAH KAWASAN ASIA DAN AFRIKA,1,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | DEPUTI BIDANG PENEMPATAN DAN PELINDUNGAN KAWASAN EROPA DAN TIMUR TENGAH | DIREKTORAT PENEMPATAN PEMERINTAH KAWASAN EROPA DAN TIMUR TENGAH,1,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA KALIMANTAN UTARA | SUBBAGIAN TATA USAHA BP3MI KALIMANTAN UTARA,2,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA BARAT,15,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | DEPUTI BIDANG PENEMPATAN DAN PELINDUNGAN KAWASAN ASIA DAN AFRIKA | DIREKTORAT PENEMPATAN NONPEMERINTAH KAWASAN ASIA DAN AFRIKA,4,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SULAWESI SELATAN,5,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | SEKRETARIAT UTAMA | BIRO HUKUM DAN HUBUNGAN MASYARAKAT,7,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SULAWESI UTARA,4,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA BALI,2,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | DEPUTI BIDANG PENEMPATAN DAN PELINDUNGAN KAWASAN EROPA DAN TIMUR TENGAH | DIREKTORAT PENEMPATAN NONPEMERINTAH KAWASAN EROPA DAN TIMUR TENGAH,4,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | DEPUTI BIDANG PENEMPATAN DAN PELINDUNGAN KAWASAN ASIA DAN AFRIKA | DIREKTORAT PENEMPATAN PEMERINTAH KAWASAN ASIA DAN AFRIKA,6,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA DKI JAKARTA,2,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | DEPUTI BIDANG PENEMPATAN DAN PELINDUNGAN KAWASAN EROPA DAN TIMUR TENGAH | DIREKTORAT PENEMPATAN PEMERINTAH KAWASAN EROPA DAN TIMUR TENGAH,5,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA NUSA TENGGARA TIMUR,6,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA KALIMANTAN BARAT | SUBBAGIAN TATA USAHA BP3MI KALIMANTAN BARAT,1,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA NUSA TENGGARA BARAT,5,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA TIMUR,14,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA KALIMANTAN BARAT,15,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA KALIMANTAN UTARA,9,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SUMATERA SELATAN,1,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA BANTEN,12,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SUMATERA UTARA,1,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA KEPULAUAN RIAU,7,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA RIAU,4,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA TENGAH,4,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA SULAWESI SELATAN | SUBBAGIAN TATA USAHA BP3MI SULAWESI SELATAN,2,Badan Pelindungan Pekerja Migran Indonesia,6847998,6318740,,,,,,,,,,
CPNS,UMUM,AUDITOR AHLI PERTAMA,BADAN PEMBINAAN IDEOLOGI PANCASILA | SEKRETARIAT UTAMA BPIP | BIRO PENGAWASAN INTERNAL,3,Badan Pembinaan Ideologi Pancasila,9899400,8888400,,,,,,,,,,
CPNS,LULUSAN TERBAIK,AUDITOR AHLI PERTAMA,Pusat,16,Badan Pusat Statistik,8364550,3029400,,,,,,,,,,
CPNS,UMUM,PEMERIKSA AHLI PERTAMA,Regional Jawa,8,Badan Pemeriksa Keuangan,19000000,18000000,,,,,,,,,,
CPNS,UMUM,PEMERIKSA AHLI PERTAMA,Regional Sumatera,2,Badan Pemeriksa Keuangan,19000000,18000000,,,,,,,,,,
CPNS,UMUM,PEMERIKSA AHLI PERTAMA,Regional Sulawesi,1,Badan Pemeriksa Keuangan,19000000,18000000,Maluku,Papua,Bali,NTB,NTT,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,PEMERIKSA AHLI PERTAMA,Regional Jawa,1,Badan Pemeriksa Keuangan,19000000,18000000,,,,,,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,ANALIS KEBIJAKAN AHLI PERTAMA,ZONA 1,2,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,ANALIS KEBIJAKAN AHLI PERTAMA,ZONA 1,1,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,LULUSAN TERBAIK,PERENCANA AHLI PERTAMA,Kementerian PPN/BAPPENAS | Deputi Bidang Pemantauan,11,Kementerian Perencanaan Pembangunan Nasional/Bappenas,12500000,9500000,,,,,,,,,,
CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,ZONA 1,9,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,ANALIS KERJA SAMA AHLI PERTAMA,ZONA 1,1,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,ANALIS KERJA SAMA AHLI PERTAMA,ZONA 1,4,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,ZONA 1,1,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,ZONA 1,2,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,ZONA 2,14,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,ZONA 3,11,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,ZONA 4,12,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,ZONA 1,1,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PERENCANA AHLI PERTAMA,ZONA 4,1,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,ZONA 1,19,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,ZONA 2,11,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,ZONA 3,12,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,ZONA 4,14,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,PERENCANA AHLI PERTAMA,ZONA 1,1,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,ZONA 1,1,Badan Pengawas Obat dan Makanan,10000000,6240000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,10,Badan Pengawasan Keuangan dan Pembangunan,11500000,10000000,,,,,,,,,,
CPNS,UMUM,AUDITOR AHLI PERTAMA,BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,100,Badan Pengawasan Keuangan dan Pembangunan,11500000,10000000,,,,,,,,,,
CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,3,Badan Pengawasan Keuangan dan Pembangunan,11500000,10000000,,,,,,,,,,
CPNS,UMUM,AUDITOR AHLI PERTAMA,Pusat,58,Badan Pusat Statistik,8364550,3029400,,,,,,,,,,
CPNS,LULUSAN TERBAIK,PERENCANA AHLI PERTAMA,Kementerian PPN/BAPPENAS | Deputi Bidang Politik,8,Kementerian Perencanaan Pembangunan Nasional/Bappenas,12500000,9500000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,AUDITOR AHLI PERTAMA,Pusat,3,Badan Pusat Statistik,8364550,3029400,,,,,,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,AUDITOR AHLI PERTAMA,Pusat,9,Badan Pusat Statistik,8364550,3029400,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Aceh,76,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Bengkulu,36,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Gorontalo,23,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Jambi,40,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kalimantan Barat,49,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kalimantan Selatan,46,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kalimantan Tengah,47,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kalimantan Timur,46,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kepulauan Bangka Belitung,24,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kepulauan Riau,27,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Lampung,53,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Maluku Utara,37,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Maluku,30,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Nusa Tenggara Barat,35,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Nusa Tenggara Timur,74,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Papua Barat,43,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Papua,47,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Riau,49,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sulawesi Barat,26,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sulawesi Selatan,82,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sulawesi Tengah,45,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sulawesi Tenggara,50,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sulawesi Utara,50,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sumatera Barat,62,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sumatera Selatan,62,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sumatera Utara,88,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,UMUM,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kantor Pusat,8,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Aceh,2,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PUTRA/PUTRI KALIMANTAN,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kantor Pusat,3,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Bengkulu,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Gorontalo,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Jambi,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kalimantan Barat,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kalimantan Selatan,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kalimantan Tengah,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kalimantan Timur,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kepulauan Bangka Belitung,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Kepulauan Riau,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Lampung,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Maluku,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Maluku Utara,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Nusa Tenggara Barat,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Nusa Tenggara Timur,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Riau,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sulawesi Barat,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sulawesi Selatan,2,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERTANAHAN AHLI PERTAMA,Kementerian ATR/BPN - Sulawesi Tengah,1,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,5500000,2000000,,,,,,,,,,
