formasi_id,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
f64cd4e7-1478-462c-a123-7693635cfbdb,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Papua I | Subbagian Umum dan Tata Usaha,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Papua I | Subbagian Umum dan Tata Usaha,15,1,9700000,10300000
02dd1558-3c83-47e0-af21-fbc914216c14,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Maluku,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Maluku,15,1,9400000,10000000
23996cf0-dd0c-4ad3-8d22-98d44010e31b,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sumatera IV,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sumatera IV,15,1,9400000,10000000
406721cb-ae09-4498-b288-ae283457f3d8,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Umum dan Komersial | Subdirektorat Wilayah I,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Umum dan Komersial | Subdirektorat Wilayah I,15,1,9400000,10000000
b2625882-4325-4a92-989b-d4f2bfed958a,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan I,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan I,15,1,9400000,10000000
e3a9acee-4b7d-41b4-9100-1a5505bf6219,CPNS,UMUM,ANALIS INVESTIGASI DAN PENGAMANAN PERDAGANGAN AHLI PERTAMA,Kementerian Perdagangan | Direktorat Jenderal Perdagangan Luar Negeri | Direktorat Pengamanan Perdagangan,Kementerian Perdagangan | Direktorat Jenderal Perdagangan Luar Negeri | Direktorat Pengamanan Perdagangan,15,1,7934250,8474250
39f2c1d2-5d61-4cd1-85c1-11115e8a0728,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Donggala | Inspektorat,Pemerintah Kabupaten Donggala | Inspektorat,15,0,2500000,4000000
9c82751b-c6fa-4bd7-8378-46ff90bda9bd,CPNS,ORANG ASLI PAPUA (OAP),PENGAWAS KOPERASI AHLI PERTAMA,"Pemerintah Kabupaten Fakfak | Dinas Koperasi, Usaha Kecil dan Menengah Kabupaten Fakfak","Pemerintah Kabupaten Fakfak | Dinas Koperasi, Usaha Kecil dan Menengah Kabupaten Fakfak",15,0,3200000,4200000
8850d1a2-d906-4b30-8062-7e94892ab72e,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH DAERAH KOTA CIMAHI | Inspektorat,PEMERINTAH DAERAH KOTA CIMAHI | Inspektorat,15,1,2785700,4575200
8aeb49b9-49e4-4779-92fe-56103a5d0088,CPNS,ORANG ASLI PAPUA (OAP),AUDITOR AHLI PERTAMA,PEMERINTAH PROVINSI PAPUA SELATAN | SEKRETARIAT DAERAH | INSPEKTORAT DAERAH,PEMERINTAH PROVINSI PAPUA SELATAN | SEKRETARIAT DAERAH | INSPEKTORAT DAERAH,15,0,2785700,4575200
8a0384bc91591cef0191592306e8042b,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,ZONA 2,ZONA 2,14,0,6240000,10000000
89ca4cce-88f3-48eb-ab4c-2da461404819,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA TIMUR,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA JAWA TIMUR,14,1,6318740,6847998
8a0384be915951ce0191598746872cba,CPNS,UMUM,PERENCANA AHLI PERTAMA,ZONA 4,ZONA 4,14,0,6240000,10000000
4e4619a1-350d-4d34-97d8-a82193c11ebd,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sumatera V | Subbagian Umum dan Tata Usaha,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sumatera V | Subbagian Umum dan Tata Usaha,14,1,9700000,10300000
38a1fa0a-b988-4ae3-8377-7524d90fcfeb,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Swadaya | Subdirektorat Wilayah I,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Swadaya | Subdirektorat Wilayah I,14,1,9400000,10000000
391e216d-ca48-4b99-9157-947a99ba4fee,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi II,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi II,14,1,9400000,10000000
593840b6-86e8-4739-a323-436814870e15,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Nusa Tenggara I,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Nusa Tenggara I,14,1,9400000,10000000
df531905-3b64-4643-8559-23518b7e3f5a,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Swadaya | Subdirektorat Pembinaan Teknis Rumah Swadaya,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Swadaya | Subdirektorat Pembinaan Teknis Rumah Swadaya,14,1,9400000,10000000
e978e29a-3af7-43c7-9910-2c682322f576,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi III,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi III,14,1,9400000,10000000
78ac5839-5a6e-4146-a52b-998b2ec82a98,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Swadaya | Subdirektorat Wilayah II,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Swadaya | Subdirektorat Wilayah II,14,1,9400000,10000000
b5ff2989-f308-4687-89ea-f96a1949b48c,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Nusa Tenggara II,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Nusa Tenggara II,14,1,9400000,10000000
1f96f407-9226-4574-9d8b-90a717f2eaef,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Papua,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Papua,14,1,9700000,10300000
cf8c666a-ecfa-449b-bafa-c835ffe16b2c,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Papua Barat,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Papua Barat,14,1,9700000,10300000
8a0282659168528c01916dadb54c562c,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Kantor Pusat, Bandar Lampung, Kendal dan Surabaya","Kantor Pusat, Bandar Lampung, Kendal dan Surabaya",14,1,7000000,8500000
5ce033bd-50b2-4d95-a56e-51ad3cb32296,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,Pemerintah Kabupaten Karawang | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,Pemerintah Kabupaten Karawang | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,14,1,3000000,3800000
d5f8969c-a2f7-4462-a81e-d0004a3ef9eb,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN MALUKU TENGGARA | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,PEMERINTAH KABUPATEN MALUKU TENGGARA | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,14,1,2000000,5000000
cbdee667-90d9-4ba1-9d4d-24d68f149352,CPNS,ORANG ASLI PAPUA (OAP),PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN RAJA AMPAT | SEKRETARIAT DAERAH | ASISTEN BIDANG PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA | SUB BAGIAN PENGELOLAAN PENGADAAN BARANG DAN JASA,PEMERINTAH KABUPATEN RAJA AMPAT | SEKRETARIAT DAERAH | ASISTEN BIDANG PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA | SUB BAGIAN PENGELOLAAN PENGADAAN BARANG DAN JASA,14,0,2785700,3400000
8a0384b49150287401915156c7333de6,CPNS,UMUM,PENYULUH KELUARGA BERENCANA AHLI PERTAMA,Perwakilan BKKBN Provinsi Bali,Perwakilan BKKBN Provinsi Bali,13,1,2785700,9024448
8a01869291548667019154b712642868,CPNS,UMUM,PENYULUH KELUARGA BERENCANA AHLI PERTAMA,Perwakilan BKKBN Provinsi Jawa Timur,Perwakilan BKKBN Provinsi Jawa Timur,13,1,2785700,9024448
d5b1911a-ad8c-4c86-afd9-515b8119258e,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Nusa Tenggara Timur,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Nusa Tenggara Timur,13,1,9700000,10300000
1f57aef4-88b8-44ef-9a32-2f3c48d7577e,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Sistem dan Strategi Penyelenggaraan Perumahan | Subdirektorat Keterpaduan Penyelenggaraan Perumahan,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Sistem dan Strategi Penyelenggaraan Perumahan | Subdirektorat Keterpaduan Penyelenggaraan Perumahan,13,1,9400000,10000000
880efca4-cff6-44ac-aa2f-1610f188190b,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa IV,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa IV,13,1,9400000,10000000
4fcbc5ff-b52c-4408-a345-bbee312db7fe,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Kementerian PPN/BAPPENAS | Deputi Bidang Pemantauan, Evaluasi Dan Pengendalian Pembangunan | Direktorat Pemantauan, Evaluasi, Dan Pengendalian Pembangunan Sektoral","Kementerian PPN/BAPPENAS | Deputi Bidang Pemantauan, Evaluasi Dan Pengendalian Pembangunan | Direktorat Pemantauan, Evaluasi, Dan Pengendalian Pembangunan Sektoral",13,0,9500000,12500000
5e1d5c90-668a-4391-a020-9701a2771358,CPNS,UMUM,PERENCANA AHLI PERTAMA,Kementerian PPN/BAPPENAS | Deputi Bidang Pendanaan Pembangunan | Direktorat Pendanaan Bilateral,Kementerian PPN/BAPPENAS | Deputi Bidang Pendanaan Pembangunan | Direktorat Pendanaan Bilateral,13,0,9500000,12500000
cb2eb8f7-0d91-435e-8bab-9314e4ce1001,CPNS,UMUM,POLISI PAMONG PRAJA AHLI PERTAMA,PEMERINTAH KABUPATEN BOJONEGORO | SATUAN POLISI PAMONG PRAJA,PEMERINTAH KABUPATEN BOJONEGORO | SATUAN POLISI PAMONG PRAJA,13,0,2785700,8427950
8a0384bc91591cef01915927c9c70942,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,ZONA 4,ZONA 4,12,0,6240000,10000000
a00caf20-fa49-4ee0-b5c7-b4e89504e95c,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA BANTEN,Badan Pelindungan Pekerja Migran Indonesia | BALAI PELAYANAN PELINDUNGAN PEKERJA MIGRAN INDONESIA BANTEN,12,1,6318740,6847998
8a0384be915951ce0191598456d92a09,CPNS,UMUM,PERENCANA AHLI PERTAMA,ZONA 3,ZONA 3,12,0,6240000,10000000
6bd7e40d-f746-4827-82b5-12b505708efb,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III,12,1,9400000,10000000
87868b64-785c-499a-9325-50d94e728674,CPNS,UMUM,PERENCANA AHLI PERTAMA,Kementerian PPN/BAPPENAS | Deputi Bidang Pendanaan Pembangunan | Direktorat Pendanaan Multilateral,Kementerian PPN/BAPPENAS | Deputi Bidang Pendanaan Pembangunan | Direktorat Pendanaan Multilateral,12,0,9500000,12500000
d0471111-c927-48a1-8592-0a59e76d1698,CPNS,UMUM,PERENCANA AHLI PERTAMA,Kementerian PPN/BAPPENAS | Deputi Bidang Pengembangan Regional | Direktorat Regional I,Kementerian PPN/BAPPENAS | Deputi Bidang Pengembangan Regional | Direktorat Regional I,12,0,9500000,12500000
56edebc1-cc1e-4c3b-9006-0ca71c4a0266,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN BOJONEGORO | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG / JASA,PEMERINTAH KABUPATEN BOJONEGORO | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG / JASA,12,1,2785700,8427950
848c33be-57f4-4333-bb99-172197be8c56,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Provinsi Jawa Timur | Dinas PU Bina Marga | UPT Pengelola Jalan dan Jembatan Mojokerto | Sub Bagian Tata Usaha,Pemerintah Provinsi Jawa Timur | Dinas PU Bina Marga | UPT Pengelola Jalan dan Jembatan Mojokerto | Sub Bagian Tata Usaha,12,0,5215700,13275700
8a0384bc91591cef0191592584300700,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,ZONA 3,ZONA 3,11,0,6240000,10000000
8a0384be915951ce0191598343df2960,CPNS,UMUM,PERENCANA AHLI PERTAMA,ZONA 2,ZONA 2,11,0,6240000,10000000
78ff4ca1-fa91-4591-9aa1-014090898be5,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Jasa Konstruksi Wilayah VI Makassar | Seksi Pelaksanaan,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Jasa Konstruksi Wilayah VI Makassar | Seksi Pelaksanaan,11,1,9700000,10300000
2f37898c-d042-45ab-b03a-3e6c834f9bc1,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Umum dan Komersial | Subdirektorat Wilayah II,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Umum dan Komersial | Subdirektorat Wilayah II,11,1,9400000,10000000
8b4cdd16-35d5-46a1-a25b-8704144f63cb,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa IV | Seksi Pelaksanaan Wilayah I,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa IV | Seksi Pelaksanaan Wilayah I,11,1,9400000,10000000
74000e4a-8594-402a-9ad5-fc58f47a949a,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jambi,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jambi,11,1,9700000,10300000
8a0384c5915a83e001915a85389e0059,CPNS,LULUSAN TERBAIK,PERENCANA AHLI PERTAMA,"Kementerian PPN/BAPPENAS | Deputi Bidang Pemantauan, Evaluasi Dan Pengendalian Pembangunan | Direktorat Pemantauan, Evaluasi, Dan Pengendalian Pembangunan Sektoral","Kementerian PPN/BAPPENAS | Deputi Bidang Pemantauan, Evaluasi Dan Pengendalian Pembangunan | Direktorat Pemantauan, Evaluasi, Dan Pengendalian Pembangunan Sektoral",11,0,9500000,12500000
3cc3e481-0d93-4e18-ade6-05794dc99f41,CPNS,UMUM,PERENCANA AHLI PERTAMA,Kementerian PPN/BAPPENAS | Deputi Bidang Pendanaan Pembangunan | Direktorat Perencanaan Pendanaan Pembangunan,Kementerian PPN/BAPPENAS | Deputi Bidang Pendanaan Pembangunan | Direktorat Perencanaan Pendanaan Pembangunan,11,0,9500000,12500000
eeca2f4e-7d2f-476f-98b9-f199e3e0b6ca,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Bangkalan | Inspektorat,Pemerintah Kabupaten Bangkalan | Inspektorat,11,1,2500000,5000000
8a0282659168528c01916aaaf5e31cd5,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN,10,1,10000000,11500000
3b011bd5-30ef-46ad-a3f4-f40ea5fb1a64,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,"KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Sekretariat Direktorat Jenderal Bina Marga | Bagian Keuangan, Pengelolaan Barang Milik Negara dan Barang Persediaan Bencana","KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Sekretariat Direktorat Jenderal Bina Marga | Bagian Keuangan, Pengelolaan Barang Milik Negara dan Barang Persediaan Bencana",10,1,9700000,10300000
49fe005a-17ec-43cb-b906-f1fb9001290c,CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua,10,1,9700000,10300000
9b244006-14b4-4e3e-954d-cb78b5c1f49b,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Jasa Konstruksi Wilayah IV Surabaya | Seksi Pelaksanaan,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Jasa Konstruksi Wilayah IV Surabaya | Seksi Pelaksanaan,10,1,9700000,10300000
aaccefc7-4b5c-4deb-9232-b532dff275cb,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Jasa Konstruksi Wilayah I Banda Aceh | Seksi Pelaksanaan,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Jasa Konstruksi Wilayah I Banda Aceh | Seksi Pelaksanaan,10,1,9700000,10300000
42d5e39a-7a7d-4977-8526-f9e33f754964,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III | Seksi Pelaksanaan Wilayah II,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III | Seksi Pelaksanaan Wilayah II,10,1,9400000,10000000
6f7bd44e-dc77-45ec-b3ec-25b2307c1728,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi I | Seksi Pelaksanaan Wilayah II,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi I | Seksi Pelaksanaan Wilayah II,10,1,9400000,10000000
73712f51-7ced-48ae-a402-677f8d765bc9,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III | Seksi Pelaksanaan Wilayah I,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III | Seksi Pelaksanaan Wilayah I,10,1,9400000,10000000
72321bfd-7845-4234-b5c9-57e60287e529,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sumatera Selatan,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sumatera Selatan,10,1,9700000,10300000
7250391a-2f9b-40b6-8a79-3ff346685731,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Barat,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kalimantan Barat,10,1,9700000,10300000
2f4d73cf-d9c6-45b2-83f1-7f90fb79bcf5,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Kementerian PPN/BAPPENAS | Sekretaris Kementerian PPN/Sekretaris Utama Bappenas | Pusat Analisis Kebijakan dan Kinerja,Kementerian PPN/BAPPENAS | Sekretaris Kementerian PPN/Sekretaris Utama Bappenas | Pusat Analisis Kebijakan dan Kinerja,10,0,9500000,12500000
